Order_ID,Order_Date,Customer_Name,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
13579,2024-05-14,Customer_947,Mouse,Accessories,North,5,500,2500,478.3
13580,2025-01-03,Customer_592,Mobile,Electronics,South,7,20000,140000,34379.73
13581,2024-01-14,Customer_131,Laptop,Electronics,North,3,50000,150000,30760.84
13582,2025-12-13,Customer_153,Printer,Electronics,South,1,15000,15000,1906.35
13583,2025-05-24,Customer_368,Monitor,Electronics,South,3,12000,36000,7267.67
13584,2024-07-17,Customer_43,Mobile,Electronics,South,4,20000,80000,11471.86
13585,2024-02-18,Customer_417,Headphones,Accessories,East,2,2500,5000,755.24
13586,2024-02-28,Customer_353,Keyboard,Accessories,South,4,1000,4000,321.96
13587,2025-02-11,Customer_925,Mouse,Accessories,North,8,500,4000,632.53
13588,2024-03-13,Customer_701,Smartwatch,Electronics,North,9,10000,90000,10630.95
13589,2025-11-30,Customer_905,Monitor,Electronics,North,10,12000,120000,11429.04
13590,2025-09-14,Customer_42,Mouse,Accessories,South,5,500,2500,360.7
13591,2024-01-30,Customer_270,Smartwatch,Electronics,South,9,10000,90000,10538.0
13592,2025-01-31,Customer_402,Headphones,Accessories,South,5,2500,12500,1142.12
13593,2024-07-26,Customer_962,Monitor,Electronics,North,10,12000,120000,11255.66
13594,2024-02-27,Customer_376,Keyboard,Accessories,West,8,1000,8000,659.03
13595,2025-03-03,Customer_862,Headphones,Accessories,West,6,2500,15000,3670.54
13596,2025-12-18,Customer_404,Mouse,Accessories,South,1,500,500,72.57
13597,2025-02-07,Customer_371,Mobile,Electronics,East,10,20000,200000,33412.93
13598,2024-09-17,Customer_308,Laptop,Electronics,North,5,50000,250000,44701.57
13599,2024-07-20,Customer_702,Mouse,Accessories,East,7,500,3500,512.95
13600,2025-08-04,Customer_427,Smartwatch,Electronics,East,4,10000,40000,8077.5
13601,2025-01-20,Customer_172,Laptop,Electronics,West,5,50000,250000,47506.99
13602,2025-01-29,Customer_138,Printer,Electronics,West,3,15000,45000,10075.8
13603,2024-05-30,Customer_262,Mobile,Electronics,South,2,20000,40000,5209.52
13604,2024-12-17,Customer_964,Keyboard,Accessories,East,3,1000,3000,709.01
13605,2025-06-11,Customer_871,Chair,Furniture,North,3,3000,9000,875.16
13606,2025-08-31,Customer_974,Headphones,Accessories,North,8,2500,20000,4827.09
13607,2024-09-02,Customer_742,Smartwatch,Electronics,East,7,10000,70000,7355.48
13608,2025-01-24,Customer_270,Mobile,Electronics,South,10,20000,200000,35410.38
13609,2024-09-02,Customer_909,Printer,Electronics,South,9,15000,135000,18576.27
13610,2024-07-10,Customer_911,Chair,Furniture,East,8,3000,24000,5894.36
13611,2024-08-18,Customer_252,Laptop,Electronics,East,6,50000,300000,51113.07
13612,2024-09-03,Customer_80,Printer,Electronics,North,1,15000,15000,3262.74
13613,2024-01-29,Customer_383,Table,Furniture,East,9,8000,72000,11873.98
13614,2025-02-03,Customer_939,Table,Furniture,East,8,8000,64000,13588.58
13615,2025-02-15,Customer_601,Mouse,Accessories,East,6,500,3000,645.99
13616,2024-09-02,Customer_448,Table,Furniture,East,4,8000,32000,4521.08
13617,2024-10-04,Customer_403,Smartwatch,Electronics,West,8,10000,80000,19879.34
13618,2024-03-06,Customer_442,Smartwatch,Electronics,South,9,10000,90000,13049.31
13619,2024-12-17,Customer_293,Chair,Furniture,East,3,3000,9000,840.99
13620,2024-01-09,Customer_587,Laptop,Electronics,East,9,50000,450000,89377.21
13621,2024-12-15,Customer_190,Smartwatch,Electronics,West,5,10000,50000,8318.39
13622,2025-01-15,Customer_590,Smartwatch,Electronics,West,3,10000,30000,4047.79
13623,2024-07-05,Customer_116,Keyboard,Accessories,South,5,1000,5000,1117.6
13624,2024-10-09,Customer_140,Laptop,Electronics,South,8,50000,400000,91167.87
13625,2024-09-29,Customer_186,Table,Furniture,West,10,8000,80000,19827.27
13626,2025-11-14,Customer_977,Mobile,Electronics,East,5,20000,100000,8894.87
13627,2024-06-10,Customer_964,Headphones,Accessories,West,10,2500,25000,2830.51
13628,2024-11-12,Customer_219,Mobile,Electronics,North,5,20000,100000,21204.78
13629,2025-11-04,Customer_789,Mouse,Accessories,West,10,500,5000,750.75
13630,2025-11-28,Customer_926,Printer,Electronics,North,2,15000,30000,7301.36
13631,2024-05-04,Customer_508,Laptop,Electronics,East,9,50000,450000,85389.67
13632,2024-03-22,Customer_378,Monitor,Electronics,West,3,12000,36000,8583.36
13633,2024-06-09,Customer_215,Mobile,Electronics,East,9,20000,180000,22994.05
13634,2025-06-01,Customer_817,Chair,Furniture,West,3,3000,9000,1382.41
13635,2025-10-28,Customer_912,Chair,Furniture,West,5,3000,15000,3352.56
13636,2025-10-20,Customer_989,Laptop,Electronics,South,2,50000,100000,16452.74
13637,2024-12-15,Customer_897,Laptop,Electronics,South,9,50000,450000,67435.54
13638,2024-05-15,Customer_592,Printer,Electronics,West,8,15000,120000,19041.1
13639,2024-07-18,Customer_480,Keyboard,Accessories,North,6,1000,6000,894.87
13640,2025-10-23,Customer_848,Mobile,Electronics,North,5,20000,100000,23487.45
13641,2025-07-03,Customer_65,Table,Furniture,North,3,8000,24000,5239.78
13642,2025-11-05,Customer_47,Table,Furniture,North,6,8000,48000,9136.47
13643,2025-11-29,Customer_183,Laptop,Electronics,South,3,50000,150000,24338.05
13644,2025-04-19,Customer_679,Mobile,Electronics,South,5,20000,100000,11167.25
13645,2024-11-04,Customer_233,Mobile,Electronics,North,7,20000,140000,11829.98
13646,2025-10-04,Customer_711,Printer,Electronics,North,7,15000,105000,17844.2
13647,2024-07-22,Customer_125,Mouse,Accessories,South,3,500,1500,351.65
13648,2025-12-27,Customer_158,Keyboard,Accessories,West,10,1000,10000,1387.97
13649,2024-07-09,Customer_590,Monitor,Electronics,West,1,12000,12000,2185.9
13650,2025-01-17,Customer_990,Printer,Electronics,East,6,15000,90000,9155.65
13651,2024-06-03,Customer_656,Printer,Electronics,West,4,15000,60000,6313.26
13652,2025-06-18,Customer_618,Printer,Electronics,South,10,15000,150000,16847.65
13653,2025-04-30,Customer_708,Laptop,Electronics,South,5,50000,250000,35452.6
13654,2025-03-09,Customer_438,Table,Furniture,North,4,8000,32000,3262.86
13655,2025-04-25,Customer_407,Headphones,Accessories,North,6,2500,15000,3678.58
13656,2024-02-16,Customer_524,Laptop,Electronics,South,9,50000,450000,110673.42
13657,2024-05-03,Customer_783,Keyboard,Accessories,South,10,1000,10000,1646.32
13658,2024-01-15,Customer_504,Printer,Electronics,North,7,15000,105000,9088.55
13659,2025-10-22,Customer_866,Monitor,Electronics,South,7,12000,84000,8144.81
13660,2024-07-06,Customer_724,Headphones,Accessories,North,9,2500,22500,4217.86
13661,2024-09-25,Customer_547,Mouse,Accessories,East,7,500,3500,829.21
13662,2025-03-29,Customer_772,Keyboard,Accessories,East,8,1000,8000,912.41
13663,2024-08-09,Customer_708,Monitor,Electronics,South,3,12000,36000,4164.1
13664,2025-06-04,Customer_18,Monitor,Electronics,North,3,12000,36000,8508.21
13665,2024-06-06,Customer_355,Smartwatch,Electronics,South,5,10000,50000,6156.93
13666,2024-12-28,Customer_415,Monitor,Electronics,North,3,12000,36000,7373.63
13667,2025-09-24,Customer_346,Keyboard,Accessories,South,3,1000,3000,658.74
13668,2024-09-05,Customer_854,Table,Furniture,West,1,8000,8000,1864.3
13669,2024-04-27,Customer_545,Printer,Electronics,North,2,15000,30000,6760.93
13670,2025-05-18,Customer_283,Chair,Furniture,North,7,3000,21000,4120.72
13671,2024-11-18,Customer_235,Printer,Electronics,East,1,15000,15000,2438.2
13672,2024-01-14,Customer_910,Mobile,Electronics,North,9,20000,180000,24313.14
13673,2025-11-07,Customer_59,Printer,Electronics,East,7,15000,105000,11515.09
13674,2025-04-29,Customer_673,Keyboard,Accessories,East,4,1000,4000,708.22
13675,2024-10-10,Customer_810,Keyboard,Accessories,West,2,1000,2000,266.7
13676,2025-08-05,Customer_75,Laptop,Electronics,South,6,50000,300000,40239.44
13677,2024-10-01,Customer_74,Mobile,Electronics,North,6,20000,120000,11364.15
13678,2024-10-05,Customer_18,Smartwatch,Electronics,North,6,10000,60000,8165.47
13679,2024-08-04,Customer_606,Smartwatch,Electronics,East,7,10000,70000,12649.86
13680,2024-07-08,Customer_62,Mouse,Accessories,West,9,500,4500,739.94
13681,2024-06-21,Customer_446,Laptop,Electronics,South,3,50000,150000,12463.08
13682,2025-10-29,Customer_509,Laptop,Electronics,North,2,50000,100000,18586.74
13683,2024-03-16,Customer_964,Monitor,Electronics,South,2,12000,24000,2530.66
13684,2025-03-16,Customer_928,Smartwatch,Electronics,West,4,10000,40000,8312.9
13685,2025-04-09,Customer_416,Mouse,Accessories,North,9,500,4500,793.4
13686,2024-03-16,Customer_169,Smartwatch,Electronics,West,9,10000,90000,14460.87
13687,2025-09-08,Customer_789,Mouse,Accessories,South,8,500,4000,477.3
13688,2025-11-22,Customer_783,Monitor,Electronics,North,8,12000,96000,18321.2
13689,2025-06-27,Customer_548,Mouse,Accessories,West,6,500,3000,594.68
13690,2025-10-14,Customer_959,Headphones,Accessories,South,7,2500,17500,2448.44
13691,2025-09-09,Customer_94,Smartwatch,Electronics,West,5,10000,50000,5725.63
13692,2025-06-08,Customer_689,Table,Furniture,East,5,8000,40000,4480.96
13693,2024-02-16,Customer_163,Monitor,Electronics,North,4,12000,48000,4857.46
13694,2024-01-25,Customer_794,Smartwatch,Electronics,East,2,10000,20000,2796.71
13695,2024-10-16,Customer_577,Mouse,Accessories,West,7,500,3500,442.01
13696,2024-02-21,Customer_2,Chair,Furniture,South,8,3000,24000,1948.1
13697,2024-11-09,Customer_317,Keyboard,Accessories,West,9,1000,9000,1430.33
13698,2025-04-03,Customer_608,Mouse,Accessories,West,7,500,3500,457.16
13699,2024-07-25,Customer_395,Chair,Furniture,East,2,3000,6000,908.19
13700,2024-12-04,Customer_34,Keyboard,Accessories,North,1,1000,1000,123.68
13701,2025-12-16,Customer_226,Keyboard,Accessories,West,4,1000,4000,560.04
13702,2025-01-30,Customer_999,Printer,Electronics,East,1,15000,15000,2701.6
13703,2025-04-20,Customer_452,Smartwatch,Electronics,North,7,10000,70000,12935.86
13704,2024-05-20,Customer_583,Mobile,Electronics,West,10,20000,200000,38102.51
13705,2025-12-12,Customer_380,Printer,Electronics,West,6,15000,90000,10350.1
13706,2024-04-22,Customer_166,Laptop,Electronics,South,3,50000,150000,21384.17
13707,2025-03-12,Customer_307,Mouse,Accessories,South,7,500,3500,681.28
13708,2025-06-21,Customer_636,Mobile,Electronics,East,6,20000,120000,22127.26
13709,2024-10-15,Customer_424,Smartwatch,Electronics,West,7,10000,70000,9749.3
13710,2024-09-25,Customer_896,Printer,Electronics,East,5,15000,75000,18397.78
13711,2024-03-15,Customer_811,Printer,Electronics,East,5,15000,75000,15040.22
13712,2025-09-09,Customer_604,Smartwatch,Electronics,South,2,10000,20000,2944.77
13713,2024-09-21,Customer_283,Smartwatch,Electronics,West,4,10000,40000,8869.73
13714,2024-10-03,Customer_899,Chair,Furniture,West,4,3000,12000,2132.84
13715,2025-11-23,Customer_857,Chair,Furniture,South,1,3000,3000,508.17
13716,2024-12-02,Customer_513,Monitor,Electronics,West,4,12000,48000,4229.59
13717,2024-08-11,Customer_590,Monitor,Electronics,East,10,12000,120000,24348.18
13718,2024-01-09,Customer_916,Mobile,Electronics,West,4,20000,80000,8544.63
13719,2024-04-27,Customer_882,Monitor,Electronics,West,1,12000,12000,2370.19
13720,2025-06-15,Customer_357,Laptop,Electronics,South,8,50000,400000,54224.0
13721,2025-04-28,Customer_820,Chair,Furniture,South,7,3000,21000,3002.84
13722,2024-02-13,Customer_310,Monitor,Electronics,East,1,12000,12000,1458.65
13723,2025-01-25,Customer_952,Smartwatch,Electronics,North,7,10000,70000,15694.25
13724,2024-02-25,Customer_843,Monitor,Electronics,North,10,12000,120000,14158.3
13725,2024-04-27,Customer_209,Monitor,Electronics,West,6,12000,72000,7065.23
13726,2025-06-25,Customer_724,Table,Furniture,West,7,8000,56000,12708.32
13727,2025-10-05,Customer_694,Printer,Electronics,West,6,15000,90000,16109.96
13728,2024-03-21,Customer_945,Laptop,Electronics,South,9,50000,450000,107903.92
13729,2025-07-19,Customer_306,Mobile,Electronics,South,5,20000,100000,19998.88
13730,2024-08-14,Customer_87,Chair,Furniture,North,6,3000,18000,2653.44
13731,2024-02-19,Customer_907,Printer,Electronics,South,9,15000,135000,23439.26
13732,2025-02-21,Customer_162,Chair,Furniture,South,3,3000,9000,1011.46
13733,2025-04-13,Customer_300,Laptop,Electronics,South,4,50000,200000,22626.7
13734,2024-04-20,Customer_20,Chair,Furniture,East,7,3000,21000,2422.25
13735,2025-03-01,Customer_517,Printer,Electronics,West,8,15000,120000,24169.79
13736,2025-10-28,Customer_322,Headphones,Accessories,South,1,2500,2500,213.88
13737,2025-08-19,Customer_983,Smartwatch,Electronics,North,5,10000,50000,7242.15
13738,2025-05-13,Customer_449,Monitor,Electronics,East,2,12000,24000,4558.26
13739,2024-02-08,Customer_310,Mobile,Electronics,South,8,20000,160000,19967.09
13740,2025-07-03,Customer_813,Table,Furniture,East,1,8000,8000,851.03
13741,2025-07-26,Customer_625,Laptop,Electronics,East,3,50000,150000,16130.67
13742,2025-04-04,Customer_770,Keyboard,Accessories,East,7,1000,7000,962.63
13743,2025-06-16,Customer_157,Monitor,Electronics,South,4,12000,48000,5480.5
13744,2024-12-04,Customer_411,Laptop,Electronics,North,3,50000,150000,12414.16
13745,2024-08-23,Customer_23,Printer,Electronics,South,4,15000,60000,13753.71
13746,2025-03-27,Customer_70,Printer,Electronics,North,5,15000,75000,11205.72
13747,2024-01-11,Customer_449,Keyboard,Accessories,West,8,1000,8000,1136.67
13748,2024-12-21,Customer_769,Monitor,Electronics,East,8,12000,96000,17629.86
13749,2025-10-19,Customer_380,Printer,Electronics,South,1,15000,15000,1642.58
13750,2024-06-26,Customer_933,Laptop,Electronics,South,2,50000,100000,24006.56
13751,2025-05-14,Customer_175,Smartwatch,Electronics,South,9,10000,90000,18974.61
13752,2024-05-14,Customer_48,Laptop,Electronics,South,4,50000,200000,25209.01
13753,2025-08-18,Customer_829,Headphones,Accessories,North,5,2500,12500,1974.21
13754,2024-06-16,Customer_678,Mobile,Electronics,South,8,20000,160000,32321.42
13755,2024-02-29,Customer_450,Chair,Furniture,West,1,3000,3000,689.35
13756,2024-04-14,Customer_852,Chair,Furniture,West,9,3000,27000,4283.2
13757,2025-02-27,Customer_109,Mouse,Accessories,South,6,500,3000,660.67
13758,2025-10-17,Customer_555,Chair,Furniture,South,1,3000,3000,437.02
13759,2025-11-24,Customer_481,Headphones,Accessories,South,8,2500,20000,2123.89
13760,2024-03-06,Customer_185,Table,Furniture,South,9,8000,72000,16435.85
13761,2025-08-21,Customer_801,Table,Furniture,East,10,8000,80000,6945.4
13762,2024-10-15,Customer_730,Keyboard,Accessories,East,7,1000,7000,1462.32
13763,2025-05-12,Customer_256,Headphones,Accessories,South,3,2500,7500,1807.62
13764,2024-03-19,Customer_814,Mouse,Accessories,South,10,500,5000,1054.01
13765,2024-02-18,Customer_123,Mobile,Electronics,West,3,20000,60000,5662.27
13766,2024-12-20,Customer_705,Headphones,Accessories,West,1,2500,2500,300.18
13767,2024-03-16,Customer_466,Smartwatch,Electronics,North,1,10000,10000,1938.34
13768,2025-10-06,Customer_955,Mouse,Accessories,South,5,500,2500,494.77
13769,2025-08-24,Customer_995,Smartwatch,Electronics,East,3,10000,30000,4197.86
13770,2024-04-22,Customer_506,Table,Furniture,North,3,8000,24000,4360.56
13771,2025-05-19,Customer_969,Monitor,Electronics,West,3,12000,36000,3749.68
13772,2025-04-10,Customer_187,Chair,Furniture,South,4,3000,12000,1409.44
13773,2024-06-02,Customer_148,Laptop,Electronics,North,6,50000,300000,67714.91
13774,2024-11-24,Customer_702,Keyboard,Accessories,East,3,1000,3000,432.21
13775,2024-07-15,Customer_931,Smartwatch,Electronics,South,7,10000,70000,15714.97
13776,2024-07-26,Customer_1000,Laptop,Electronics,East,9,50000,450000,98458.73
13777,2024-01-19,Customer_313,Chair,Furniture,West,5,3000,15000,2329.19
13778,2024-12-04,Customer_13,Headphones,Accessories,East,10,2500,25000,4465.47
13779,2024-01-11,Customer_881,Mouse,Accessories,East,1,500,500,108.38
13780,2025-12-01,Customer_358,Smartwatch,Electronics,North,7,10000,70000,14714.87
13781,2025-11-29,Customer_459,Smartwatch,Electronics,West,6,10000,60000,6732.56
13782,2024-07-05,Customer_407,Chair,Furniture,West,10,3000,30000,5980.15
13783,2025-09-04,Customer_759,Printer,Electronics,East,3,15000,45000,10849.36
13784,2025-04-08,Customer_944,Keyboard,Accessories,West,4,1000,4000,502.25
13785,2024-06-12,Customer_934,Mouse,Accessories,East,6,500,3000,645.34
13786,2024-03-23,Customer_908,Smartwatch,Electronics,West,3,10000,30000,2489.44
13787,2025-09-11,Customer_138,Table,Furniture,North,9,8000,72000,6784.67
13788,2024-06-10,Customer_155,Table,Furniture,East,10,8000,80000,16261.74
13789,2025-02-24,Customer_224,Mobile,Electronics,North,2,20000,40000,5393.55
13790,2025-11-11,Customer_718,Monitor,Electronics,West,10,12000,120000,16082.02
13791,2025-11-15,Customer_738,Printer,Electronics,South,7,15000,105000,12761.89
13792,2024-10-30,Customer_681,Keyboard,Accessories,South,3,1000,3000,661.6
13793,2024-12-09,Customer_680,Laptop,Electronics,East,7,50000,350000,50430.5
13794,2025-11-15,Customer_565,Smartwatch,Electronics,East,9,10000,90000,7614.14
13795,2024-04-19,Customer_229,Mobile,Electronics,North,4,20000,80000,9184.77
13796,2024-08-17,Customer_722,Laptop,Electronics,South,5,50000,250000,44390.61
13797,2024-06-04,Customer_97,Mobile,Electronics,South,2,20000,40000,4402.11
13798,2025-06-07,Customer_679,Mobile,Electronics,North,6,20000,120000,24883.34
13799,2025-03-21,Customer_557,Table,Furniture,West,9,8000,72000,7640.72
13800,2024-11-01,Customer_916,Headphones,Accessories,North,8,2500,20000,4970.88
13801,2024-11-30,Customer_269,Mobile,Electronics,North,10,20000,200000,19731.0
13802,2024-05-16,Customer_858,Keyboard,Accessories,North,5,1000,5000,1240.5
13803,2025-05-29,Customer_938,Laptop,Electronics,West,7,50000,350000,38570.85
13804,2024-11-17,Customer_534,Mouse,Accessories,East,9,500,4500,727.54
13805,2025-02-12,Customer_767,Keyboard,Accessories,East,7,1000,7000,895.31
13806,2024-05-12,Customer_223,Mobile,Electronics,East,10,20000,200000,30801.71
13807,2025-03-22,Customer_829,Monitor,Electronics,South,2,12000,24000,4410.9
13808,2024-01-18,Customer_313,Monitor,Electronics,North,2,12000,24000,2708.7
13809,2024-09-16,Customer_545,Laptop,Electronics,South,5,50000,250000,26931.54
13810,2025-06-07,Customer_940,Mobile,Electronics,North,5,20000,100000,20456.56
13811,2025-04-02,Customer_158,Mobile,Electronics,West,8,20000,160000,36265.46
13812,2025-09-19,Customer_285,Smartwatch,Electronics,North,10,10000,100000,18099.04
13813,2024-04-23,Customer_754,Monitor,Electronics,North,9,12000,108000,21460.95
13814,2025-03-08,Customer_420,Laptop,Electronics,North,4,50000,200000,45756.24
13815,2024-12-22,Customer_959,Monitor,Electronics,South,1,12000,12000,1087.27
13816,2025-07-11,Customer_406,Monitor,Electronics,South,9,12000,108000,14821.09
13817,2024-02-17,Customer_335,Mobile,Electronics,South,1,20000,20000,2694.0
13818,2024-08-28,Customer_564,Chair,Furniture,North,4,3000,12000,2768.04
13819,2025-03-03,Customer_863,Table,Furniture,South,9,8000,72000,14194.74
13820,2025-04-06,Customer_408,Smartwatch,Electronics,West,10,10000,100000,9061.61
13821,2024-09-06,Customer_879,Monitor,Electronics,South,8,12000,96000,20022.6
13822,2024-07-30,Customer_904,Monitor,Electronics,West,9,12000,108000,26870.44
13823,2025-02-21,Customer_922,Printer,Electronics,North,4,15000,60000,13108.49
13824,2025-10-08,Customer_987,Headphones,Accessories,West,6,2500,15000,2819.25
13825,2024-09-10,Customer_445,Monitor,Electronics,East,7,12000,84000,13215.63
13826,2024-07-13,Customer_159,Mobile,Electronics,South,1,20000,20000,4908.7
13827,2024-06-05,Customer_102,Printer,Electronics,South,4,15000,60000,12112.34
13828,2025-09-06,Customer_746,Table,Furniture,North,3,8000,24000,3801.23
13829,2025-12-18,Customer_21,Headphones,Accessories,West,8,2500,20000,2706.25
13830,2025-10-28,Customer_45,Mouse,Accessories,West,8,500,4000,582.24
13831,2025-10-12,Customer_921,Table,Furniture,North,10,8000,80000,8671.85
13832,2025-09-28,Customer_131,Chair,Furniture,West,4,3000,12000,2531.46
13833,2024-04-29,Customer_472,Smartwatch,Electronics,North,8,10000,80000,19408.71
13834,2025-06-30,Customer_659,Table,Furniture,South,10,8000,80000,12098.39
13835,2025-05-24,Customer_183,Headphones,Accessories,North,5,2500,12500,1743.63
13836,2025-12-13,Customer_977,Monitor,Electronics,West,7,12000,84000,12101.71
13837,2025-09-18,Customer_891,Headphones,Accessories,East,7,2500,17500,3672.07
13838,2025-04-03,Customer_210,Smartwatch,Electronics,East,2,10000,20000,2070.44
13839,2024-06-15,Customer_352,Smartwatch,Electronics,East,9,10000,90000,16275.6
13840,2025-03-21,Customer_644,Printer,Electronics,North,10,15000,150000,18957.13
13841,2025-08-16,Customer_883,Mouse,Accessories,North,5,500,2500,576.8
13842,2024-05-26,Customer_784,Mouse,Accessories,West,5,500,2500,466.65
13843,2024-11-07,Customer_65,Keyboard,Accessories,West,10,1000,10000,2480.39
13844,2024-01-23,Customer_576,Smartwatch,Electronics,North,10,10000,100000,14738.07
13845,2025-12-03,Customer_697,Headphones,Accessories,West,10,2500,25000,3943.46
13846,2025-09-24,Customer_872,Chair,Furniture,East,9,3000,27000,3775.42
13847,2025-06-05,Customer_199,Keyboard,Accessories,East,5,1000,5000,463.98
13848,2024-10-22,Customer_860,Mobile,Electronics,West,7,20000,140000,22196.63
13849,2025-08-18,Customer_550,Headphones,Accessories,North,6,2500,15000,1725.96
13850,2025-06-30,Customer_29,Keyboard,Accessories,East,5,1000,5000,1059.94
13851,2025-09-11,Customer_171,Chair,Furniture,West,6,3000,18000,1470.22
13852,2024-05-01,Customer_856,Laptop,Electronics,North,6,50000,300000,73207.48
13853,2025-04-14,Customer_41,Monitor,Electronics,West,7,12000,84000,8712.65
13854,2024-03-03,Customer_19,Keyboard,Accessories,South,5,1000,5000,869.95
13855,2025-01-02,Customer_533,Chair,Furniture,North,9,3000,27000,5986.06
13856,2025-07-06,Customer_587,Printer,Electronics,South,1,15000,15000,2618.52
13857,2025-11-13,Customer_835,Laptop,Electronics,South,6,50000,300000,48605.85
13858,2024-09-25,Customer_854,Smartwatch,Electronics,North,10,10000,100000,20527.19
13859,2024-08-30,Customer_15,Headphones,Accessories,South,6,2500,15000,2260.78
13860,2024-02-18,Customer_1,Mouse,Accessories,South,6,500,3000,706.75
13861,2025-11-26,Customer_413,Laptop,Electronics,North,6,50000,300000,60730.4
13862,2024-07-27,Customer_18,Smartwatch,Electronics,East,10,10000,100000,14050.15
13863,2024-09-24,Customer_786,Keyboard,Accessories,South,5,1000,5000,482.53
13864,2024-10-28,Customer_443,Mouse,Accessories,West,9,500,4500,868.7
13865,2025-05-06,Customer_936,Smartwatch,Electronics,North,1,10000,10000,1654.51
13866,2025-02-28,Customer_900,Mobile,Electronics,North,9,20000,180000,28846.39
13867,2024-07-27,Customer_438,Laptop,Electronics,East,2,50000,100000,18727.4
13868,2024-10-29,Customer_311,Mobile,Electronics,East,1,20000,20000,2385.15
13869,2024-02-14,Customer_403,Monitor,Electronics,West,10,12000,120000,21744.24
13870,2025-07-26,Customer_925,Chair,Furniture,West,6,3000,18000,4361.36
13871,2024-02-09,Customer_387,Table,Furniture,South,3,8000,24000,3147.6
13872,2024-12-18,Customer_626,Monitor,Electronics,West,2,12000,24000,3240.32
13873,2025-03-11,Customer_787,Mouse,Accessories,South,3,500,1500,200.43
13874,2024-01-09,Customer_340,Monitor,Electronics,South,3,12000,36000,3644.29
13875,2024-01-31,Customer_265,Printer,Electronics,West,5,15000,75000,11604.6
13876,2024-11-06,Customer_555,Chair,Furniture,East,8,3000,24000,5595.13
13877,2025-09-07,Customer_448,Table,Furniture,East,6,8000,48000,8713.87
13878,2024-08-25,Customer_548,Monitor,Electronics,South,2,12000,24000,5380.26
13879,2024-03-24,Customer_993,Table,Furniture,South,1,8000,8000,1305.17
13880,2024-08-11,Customer_105,Chair,Furniture,South,6,3000,18000,3669.68
13881,2024-09-12,Customer_404,Smartwatch,Electronics,South,1,10000,10000,805.65
13882,2024-03-10,Customer_952,Monitor,Electronics,West,2,12000,24000,5716.51
13883,2025-04-19,Customer_507,Printer,Electronics,South,3,15000,45000,8444.8
13884,2025-07-12,Customer_750,Keyboard,Accessories,South,5,1000,5000,855.66
13885,2025-12-30,Customer_692,Smartwatch,Electronics,East,6,10000,60000,10467.99
13886,2025-08-21,Customer_685,Headphones,Accessories,East,6,2500,15000,1635.97
13887,2024-11-16,Customer_104,Monitor,Electronics,West,6,12000,72000,7472.9
13888,2025-01-12,Customer_630,Mobile,Electronics,North,9,20000,180000,24427.37
13889,2024-02-23,Customer_542,Mouse,Accessories,North,2,500,1000,89.31
13890,2024-09-21,Customer_459,Table,Furniture,West,5,8000,40000,7275.15
13891,2025-01-09,Customer_654,Chair,Furniture,South,5,3000,15000,2402.62
13892,2025-06-25,Customer_750,Table,Furniture,East,3,8000,24000,3134.06
13893,2025-08-17,Customer_308,Mobile,Electronics,West,8,20000,160000,16039.04
13894,2025-09-09,Customer_209,Printer,Electronics,North,5,15000,75000,9689.66
13895,2025-07-01,Customer_32,Table,Furniture,South,4,8000,32000,5216.52
13896,2025-03-07,Customer_86,Printer,Electronics,North,2,15000,30000,5102.24
13897,2025-06-17,Customer_941,Printer,Electronics,South,4,15000,60000,13220.08
13898,2025-06-02,Customer_548,Keyboard,Accessories,South,1,1000,1000,167.21
13899,2024-06-27,Customer_492,Headphones,Accessories,West,2,2500,5000,699.73
13900,2025-07-22,Customer_446,Printer,Electronics,South,1,15000,15000,1927.36
13901,2024-05-05,Customer_456,Table,Furniture,East,2,8000,16000,2132.61
13902,2024-08-05,Customer_949,Keyboard,Accessories,East,6,1000,6000,1328.37
13903,2025-06-08,Customer_52,Printer,Electronics,North,8,15000,120000,26168.22
13904,2024-12-30,Customer_436,Headphones,Accessories,West,10,2500,25000,5669.78
13905,2025-01-25,Customer_509,Printer,Electronics,North,5,15000,75000,9560.01
13906,2024-06-15,Customer_607,Mouse,Accessories,West,8,500,4000,824.77
13907,2024-08-17,Customer_215,Smartwatch,Electronics,West,2,10000,20000,4955.59
13908,2024-09-20,Customer_910,Monitor,Electronics,West,10,12000,120000,21933.86
13909,2024-12-15,Customer_54,Keyboard,Accessories,North,5,1000,5000,1225.92
13910,2025-09-01,Customer_568,Laptop,Electronics,East,2,50000,100000,8819.81
13911,2025-06-28,Customer_928,Mouse,Accessories,South,4,500,2000,356.33
13912,2024-03-28,Customer_554,Table,Furniture,West,3,8000,24000,2308.41
13913,2024-06-23,Customer_667,Headphones,Accessories,East,5,2500,12500,2922.28
13914,2025-06-10,Customer_796,Keyboard,Accessories,East,5,1000,5000,1025.7
13915,2025-08-19,Customer_380,Smartwatch,Electronics,West,10,10000,100000,20311.35
13916,2025-01-14,Customer_844,Monitor,Electronics,West,9,12000,108000,25363.0
13917,2025-06-16,Customer_130,Table,Furniture,North,10,8000,80000,11140.0
13918,2024-03-14,Customer_452,Smartwatch,Electronics,West,1,10000,10000,1104.56
13919,2025-11-09,Customer_867,Headphones,Accessories,North,10,2500,25000,4806.42
13920,2024-07-11,Customer_655,Monitor,Electronics,West,5,12000,60000,10193.93
